,Item_Identifier,Outlet_Identifier,Unnamed 0
1446,NCY06,OUT049,1782.7394219999996
1447,FDY56,OUT035,2833.524956
1448,FDL02,OUT035,1377.9929440000017
1449,NCI06,OUT035,2842.3667800000003
1450,FDQ14,OUT045,1363.3586599999992
1451,FDQ12,OUT017,2659.7245239999993
1452,FDP36,OUT046,685.5143379999995
1453,FDK21,OUT027,4420.732233999999
1454,FDO40,OUT045,1973.391252
1455,NCK54,OUT019,337.98005399999994
1456,FDY09,OUT018,2086.41746
1457,NCW30,OUT049,3677.3665339999993
1458,NCC55,OUT027,842.822904
1459,FDE58,OUT018,1437.6752560000002
1460,FDR39,OUT013,2395.9678540000004
1461,FDU28,OUT049,2184.349982000001
1462,FDH08,OUT017,2975.080694
1463,FDG35,OUT045,2069.1932140000004
1464,FDG22,OUT049,654.5812700000001
1465,FDC34,OUT035,1933.6230180000002
1466,FDP15,OUT018,2905.145062
1467,FDK34,OUT010,430.160064
1468,FDU45,OUT035,1491.4252900000001
1469,FDQ04,OUT027,1032.0698960000007
1470,FDX22,OUT018,2671.409314
1471,FDB45,OUT017,1276.2453880000003
1472,NCH43,OUT027,4500.361914000001
1473,DRE60,OUT046,2504.1270640000007
1474,FDD17,OUT027,5112.3852480000005
1475,NCM54,OUT017,1441.130757999999
1476,NCH55,OUT013,1396.0893880000003
1477,NCT06,OUT017,2055.863898
1478,FDA48,OUT027,4631.950626
1479,FDY58,OUT027,5109.975052000002
1480,FDO25,OUT045,2254.758332000001
1481,FDN50,OUT045,1194.4851479999998
1482,FDH35,OUT035,2168.2243059999996
1483,FDK09,OUT045,3250.322414
1484,FDO16,OUT013,869.3084280000002
1485,FDW11,OUT045,878.1768840000003
1486,FDU47,OUT027,3080.4102540000004
1487,NCQ42,OUT010,294.496656
1488,FDK55,OUT027,2441.721630000001
1489,FDN08,OUT049,1449.0804099999996
1490,FDT57,OUT045,3519.445432
1491,FDJ12,OUT018,2427.8863060000012
1492,DRL59,OUT017,841.7775979999999
1493,NCN53,OUT046,591.5166939999998
1494,FDO51,OUT010,75.74140799999998
1495,FDK56,OUT017,2654.0918559999996
1496,FDY12,OUT035,694.4094259999997
1497,FDU15,OUT035,671.8055159999998
1498,FDQ19,OUT046,2794.249414
1499,DRF15,OUT045,2338.1298079999997
1500,DRE25,OUT019,213.08263200000005
1501,FDK57,OUT018,1641.9626700000006
1502,FDD33,OUT010,441.0725259999999
1503,FDR34,OUT027,5151.387811999998
1504,FDU04,OUT045,1568.8311980000008
1505,FDE35,OUT019,121.30875999999991
1506,NCD31,OUT035,2024.4914020000003
1507,FDJ56,OUT035,1378.1793680000003
1508,NCU53,OUT046,1472.0638259999996
1509,FDD39,OUT035,2533.8417180000006
1510,NCU17,OUT019,235.320352
1511,FDJ20,OUT046,1942.6579239999992
1512,NCW41,OUT018,1958.211012000001
1513,FDL52,OUT035,711.0877160000002
1514,FDS39,OUT035,2037.334683999999
1515,DRJ47,OUT045,1841.276558
1516,FDP13,OUT010,58.743534
1517,DRK39,OUT010,150.4042199999999
1518,FDF28,OUT010,257.7911019999999
1519,FDB09,OUT045,1540.3216420000006
1520,FDM51,OUT046,1375.229874
1521,DRM49,OUT018,391.2973180000001
1522,DRF23,OUT013,2547.3641160000006
1523,DRH01,OUT035,1903.2758539999998
1524,FDH12,OUT027,2651.5485000000003
1525,FDA28,OUT019,233.12987
1526,FDW37,OUT018,1276.5117079999995
1527,FDF02,OUT046,1351.6738699999996
1528,DRL37,OUT046,645.8060259999995
1529,NCF43,OUT046,1508.1368699999998
1530,FDH08,OUT010,513.325142
1531,FDR34,OUT019,471.37308399999995
1532,NCK19,OUT049,2494.0468520000013
1533,NCD55,OUT018,327.07425
1534,FDT27,OUT049,2973.329640000001
1535,FDQ57,OUT045,1676.2447119999995
1536,FDA47,OUT035,1948.9763659999994
1537,DRG15,OUT027,1841.5362199999995
1538,FDE05,OUT018,1663.9074380000002
1539,FDN46,OUT046,1658.0550559999997
1540,FDX27,OUT027,2211.5212800000004
1541,FDT51,OUT045,1432.7416780000005
1542,FDU33,OUT013,723.052142
1543,FDJ16,OUT027,1583.658564000001
1544,FDD20,OUT019,251.72566399999985
1545,FDT36,OUT049,573.6865699999998
1546,DRF15,OUT027,2565.6869320000005
1547,FDN52,OUT010,181.11757400000002
1548,FDC22,OUT027,3818.4895020000026
1549,FDX15,OUT045,1899.4541619999998
1550,FDT13,OUT013,2270.7974539999996
1551,FDU04,OUT017,1867.5090780000005
1552,FDU31,OUT019,487.2524139999997
1553,FDW59,OUT027,1741.979146
1554,NCO29,OUT046,2082.2895000000008
1555,FDL15,OUT035,2088.201804000001
1556,FDI41,OUT049,2138.8159199999996
1557,FDQ48,OUT049,1173.6189759999993
1558,DRI39,OUT013,791.309958
1559,FDI08,OUT013,2835.1428499999997
1560,FDC21,OUT049,1530.5277239999998
1561,FDF58,OUT035,985.6636360000005
1562,FDS08,OUT010,424.6206080000001
1563,FDE47,OUT045,1557.8055500000007
1564,NCP18,OUT019,366.4962679999998
1565,NCR41,OUT013,1067.6302739999999
1566,FDA27,OUT013,4358.772885999999
1567,FDA43,OUT035,2683.134052
1568,FDA49,OUT045,934.7033040000005
1569,NCE55,OUT018,2130.566657999999
1570,DRM49,OUT027,964.9173079999999
1571,FDF22,OUT027,3869.3632799999996
1572,FDQ15,OUT018,896.2134060000001
1573,NCS54,OUT017,2386.813104000001
1574,NCY05,OUT013,518.8246500000001
1575,FDR45,OUT046,2966.8181160000004
1576,FDK57,OUT049,2236.7417840000016
1577,FDF41,OUT010,401.34424000000007
1578,FDV21,OUT046,1898.0027180000002
1579,FDD51,OUT046,583.413908
1580,FDF33,OUT046,1534.329442
1581,FDA38,OUT046,3407.5510839999997
1582,FDR56,OUT045,2489.206485999999
1583,NCN41,OUT017,1769.410106
1584,FDC60,OUT027,1788.0591639999993
1585,FDB47,OUT045,2297.895514000001
1586,DRH01,OUT013,2302.4495860000015
1587,FDW08,OUT046,1382.5536739999995
1588,FDF38,OUT027,800.1384659999994
1589,FDY32,OUT017,1954.103026
1590,FDG34,OUT049,1628.327086000001
1591,FDG47,OUT019,456.42587399999996
1592,NCF18,OUT035,2644.744024
1593,FDL39,OUT019,305.7553340000002
1594,NCH55,OUT035,1717.9637399999986
1595,DRJ35,OUT049,752.2874200000001
1596,FDS44,OUT035,2883.3134800000007
1597,DRE01,OUT018,2605.9278840000006
1598,FDY39,OUT013,2493.793848
1599,FDY32,OUT018,1786.727564
1600,FDR33,OUT027,2468.466816
1601,NCP50,OUT049,1052.3568219999997
1602,FDZ47,OUT018,1207.2551919999999
1603,FDU57,OUT049,1924.168658
1604,FDY44,OUT013,2450.823116
1605,DRH59,OUT018,765.0840959999996
1606,FDB03,OUT027,4905.201604000001
1607,FDY46,OUT045,3005.8473120000003
1608,FDM39,OUT045,2603.1048920000003
1609,FDY36,OUT035,816.3307219999999
1610,NCM55,OUT035,2678.886248000001
1611,FDJ50,OUT010,110.14995200000004
1612,DRL60,OUT013,1845.73076
1613,NCJ54,OUT049,2942.0037500000008
1614,FDX59,OUT017,446.41224200000005
1615,FDI07,OUT013,2749.0815420000004
1616,DRF51,OUT010,67.36564400000002
1617,FDM14,OUT017,1354.5301519999994
1618,FDP21,OUT045,2337.7902499999996
1619,FDE40,OUT035,903.0844619999999
1620,FDE05,OUT035,2128.549283999999
1621,FDM13,OUT027,2883.5664840000013
1622,FDC34,OUT027,3278.5656500000014
1623,NCI55,OUT018,1244.7463899999998
1624,NCE43,OUT018,1708.2031120000008
1625,FDW58,OUT018,1304.1424079999997
1626,FDG60,OUT045,3101.4961400000016
1627,FDV31,OUT017,2659.018776
1628,FDR47,OUT013,2289.0603479999995
1629,FDM60,OUT019,80.65501200000006
1630,NCF06,OUT018,2460.1642899999997
1631,NCN26,OUT027,2000.0099359999988
1632,FDQ59,OUT049,982.0483419999994
1633,FDF09,OUT046,627.969244
1634,NCS06,OUT017,3119.1864459999993
1635,FDT44,OUT046,1477.896234
1636,FDI19,OUT017,3214.835274
1637,FDT22,OUT017,710.3619940000003
1638,NCF54,OUT027,3768.6477140000006
1639,DRG25,OUT045,2258.280414000001
1640,FDB59,OUT017,3032.4659960000013
1641,FDQ37,OUT017,2006.8144119999997
1642,FDP56,OUT035,524.2842100000003
1643,FDW44,OUT035,2476.456415999998
1644,FDJ26,OUT010,428.66867200000013
1645,FDU43,OUT018,2811.9863259999997
1646,FDW33,OUT045,1464.3405459999997
1647,NCX53,OUT027,2800.0884800000003
1648,FDN56,OUT010,267.51178200000015
1649,DRF15,OUT049,2318.3622060000007
1650,FDO33,OUT017,1799.7040060000008
1651,FDZ39,OUT010,232.28430400000005
1652,NCJ19,OUT017,557.9004520000001
1653,FDU01,OUT035,2201.1614320000003
1654,FDT12,OUT035,2581.033622000001
1655,NCM18,OUT018,722.366368
1656,FDP19,OUT017,1803.1661659999993
1657,NCR42,OUT049,463.5033280000004
1658,FDN10,OUT046,1637.6749180000002
1659,FDG44,OUT017,799.1131339999998
1660,FDQ10,OUT046,2430.835799999999
1661,DRH13,OUT049,1280.6995900000002
1662,FDT52,OUT013,3195.8932640000003
1663,FDM56,OUT045,1676.2780020000002
1664,NCO43,OUT010,241.55889799999994
1665,NCV29,OUT035,2932.1898579999997
1666,NCF06,OUT013,3230.49489
1667,FDO50,OUT035,1345.2222679999995
1668,FDT59,OUT013,2620.0561600000005
1669,FDX40,OUT027,916.5336220000002
1670,FDE50,OUT017,2484.0798260000006
1671,FDX51,OUT017,2843.145766
1672,NCD30,OUT018,1046.5443879999998
1673,FDK15,OUT013,1315.9204099999997
1674,FDL12,OUT045,828.594758
1675,FDK46,OUT017,3632.8378299999977
1676,DRH49,OUT010,136.44239399999998
1677,FDQ57,OUT046,1891.3513759999996
1678,FDY59,OUT017,1298.3099999999986
1679,FDO09,OUT018,2830.8617560000007
1680,NCG30,OUT035,1496.7050839999993
1681,FDM09,OUT017,1932.158258
1682,NCN17,OUT027,1992.04031
1683,NCS42,OUT013,920.0823359999988
1684,FDD02,OUT019,319.61063199999995
1685,FDE34,OUT013,2348.216678
1686,FDU38,OUT045,2133.4828620000003
1687,FDB33,OUT046,2564.1955400000006
1688,NCJ29,OUT017,1164.65065
1689,FDZ27,OUT035,644.567638
1690,FDI40,OUT013,1263.4154219999998
1691,FDG22,OUT013,590.8109460000001
1692,FDT51,OUT017,1433.8069580000003
1693,FDF20,OUT018,2257.9341980000013
1694,FDV50,OUT035,1850.504546000001
1695,FDT02,OUT049,547.147782
1696,DRC49,OUT017,1841.6227740000008
1697,FDF26,OUT049,2277.3023199999984
1698,FDV52,OUT035,1728.922808
1699,FDX59,OUT049,519.810034
1700,FDV25,OUT035,2527.350168
1701,FDW23,OUT027,962.5204280000008
1702,FDE53,OUT018,1129.9558119999988
1703,FDA19,OUT017,1610.6234639999998
1704,FDH22,OUT046,1739.2560240000014
1705,NCO41,OUT013,1133.5577899999996
1706,FDX12,OUT017,3331.183824000001
1707,FDF17,OUT013,2651.3088120000007
1708,FDS11,OUT045,2652.979969999999
1709,FDR51,OUT035,1613.9125159999999
1710,FDT49,OUT010,198.8544859999999
1711,FDC56,OUT013,1627.2152000000006
1712,FDR13,OUT027,2384.1032980000014
1713,FDQ60,OUT035,1778.165376
1714,FDN38,OUT049,3084.3784220000002
1715,NCL29,OUT013,1784.0843380000003
1716,FDO13,OUT027,2795.8207020000027
1717,FDE26,OUT018,1625.6505700000002
1718,FDA31,OUT010,206.877376
1719,FDX14,OUT035,910.0820199999999
1720,FDA34,OUT045,1800.183382
1721,FDF26,OUT013,1978.8308379999987
1722,FDE38,OUT045,1881.6040639999999
1723,DRI11,OUT046,1470.7655159999993
1724,FDQ60,OUT027,2844.8901619999997
1725,FDL21,OUT027,968.1730700000006
1726,DRC12,OUT027,4179.919032
1727,FDC47,OUT046,2970.959392000002
1728,FDE57,OUT045,1700.047062
1729,FDT14,OUT045,1703.788858
1730,NCZ53,OUT046,2267.7480899999996
1731,FDE28,OUT018,2937.915738000002
1732,FDR19,OUT035,1811.7882760000002
1733,NCF54,OUT019,290.87470399999967
1734,FDZ08,OUT046,1139.2903280000003
1735,NCJ05,OUT018,1705.2136699999996
1736,FDF59,OUT046,1755.534834000001
1737,NCO05,OUT035,1316.1201499999993
1738,FDW24,OUT018,731.0284260000002
1739,NCX42,OUT018,1908.7420720000002
1740,NCA53,OUT035,672.537896
1741,FDI45,OUT019,280.68130599999995
1742,FDG46,OUT046,1450.6117500000005
1743,FDM20,OUT010,402.4294940000002
1744,FDW11,OUT010,217.27717200000004
1745,FDX08,OUT035,2697.1757739999994
1746,NCK17,OUT035,662.9104280000003
1747,FDK32,OUT018,1659.4732100000003
1748,NCA42,OUT035,2021.5285919999997
1749,DRI01,OUT035,2203.4850739999997
1750,NCL55,OUT049,3345.8247659999975
1751,DRE25,OUT018,1033.4347860000007
1752,FDD14,OUT017,2618.578084
1753,FDB10,OUT046,2405.2557640000014
1754,DRN11,OUT035,1736.765932
1755,FDP38,OUT018,666.5257220000002
1756,NCA30,OUT017,2622.499646000001
1757,FDT15,OUT017,2659.351676
1758,NCP55,OUT018,686.9790980000001
1759,FDF12,OUT035,1800.2899099999993
1760,FDM21,OUT018,3212.817900000001
1761,FDX56,OUT035,2537.177376000001
1762,FDF10,OUT017,1764.4232640000005
1763,FDT32,OUT045,2928.5146420000024
1764,FDM51,OUT018,1156.947344
1765,NCR50,OUT018,2119.3545859999995
1766,FDI19,OUT049,2741.9574820000016
1767,FDX21,OUT017,1613.6062480000003
1768,FDR31,OUT035,2114.6473799999994
1769,FDY02,OUT013,2952.4235200000007
1770,NCA29,OUT045,1929.035655999998
1771,NCX17,OUT046,3266.3282459999987
1772,FDM12,OUT045,2564.581704
1773,FDI53,OUT027,3249.5634020000016
1774,NCU30,OUT049,1953.8566800000006
1775,FDC56,OUT027,2306.1847239999997
1776,FDK27,OUT018,1260.3993480000004
1777,NCK18,OUT017,2142.4844780000003
1778,FDB52,OUT019,564.7515339999998
1779,DRG25,OUT027,4021.598449999999
1780,FDZ13,OUT049,772.9738259999999
1781,FDB57,OUT019,424.7804000000001
1782,FDR40,OUT046,1058.9881899999998
1783,NCO14,OUT019,74.70275999999996
1784,NCN19,OUT045,3012.0459099999994
1785,FDQ28,OUT019,247.1449600000001
1786,FDO13,OUT018,1657.5956540000004
1787,FDK48,OUT013,678.4635160000001
1788,FDU07,OUT018,1825.8233399999992
1789,FDW20,OUT046,1763.9239140000002
1790,FDV12,OUT010,223.469112
1791,FDH24,OUT013,2391.1474619999995
1792,FDV59,OUT049,2764.0420679999997
1793,FDK57,OUT045,1782.8592660000004
1794,FDL16,OUT027,955.58945
1795,NCQ17,OUT046,1397.3743819999997
1796,FDJ15,OUT018,2014.644220000001
1797,FDX24,OUT049,988.6663940000004
1798,FDT47,OUT046,1927.8571900000006
1799,FDT10,OUT049,840.40605
1800,FDZ37,OUT018,1133.1516520000007
1801,FDW43,OUT027,5055.652429999999
1802,DRN36,OUT017,1230.5781660000007
1803,FDJ14,OUT045,900.6276600000003
1804,FDA32,OUT013,2625.9551479999996
1805,FDJ38,OUT019,331.7148759999997
1806,FDQ57,OUT017,2013.7520479999994
1807,NCQ41,OUT019,478.8233860000001
1808,FDG56,OUT049,831.6374640000001
1809,DRC13,OUT027,2296.350857999999
1810,FDV55,OUT035,2121.1988520000004
1811,FDQ49,OUT045,2260.976903999999
1812,FDE29,OUT010,154.59210199999995
1813,FDR03,OUT013,2777.178302
1814,FDD45,OUT049,1229.2132759999993
1815,FDN38,OUT010,544.9839320000003
1816,FDT56,OUT046,774.8380659999998
1817,FDT48,OUT045,3301.8420179999985
1818,FDU03,OUT049,2607.732202
1819,FDC56,OUT010,189.56657600000005
1820,NCO43,OUT027,2088.41486
1821,FDQ27,OUT017,1398.9256959999996
1822,FDR03,OUT046,3200.141068000001
1823,DRH23,OUT010,110.54943200000005
1824,FDG22,OUT045,615.5720479999998
1825,NCJ42,OUT013,1400.4304040000009
1826,FDR24,OUT046,1290.5267979999999
1827,FDW60,OUT035,2718.354872000002
1828,FDJ08,OUT013,2194.7298040000005
1829,DRL59,OUT018,708.8173379999997
1830,FDG60,OUT010,498.1915080000001
1831,FDW27,OUT017,2007.3936579999995
1832,FDX14,OUT018,630.1730419999999
1833,FDC20,OUT013,709.0503679999998
1834,NCS29,OUT018,2584.4025699999997
1835,FDJ56,OUT046,1371.6611860000005
1836,FDB20,OUT019,149.01935600000007
1837,FDL28,OUT027,5341.467053999996
1838,FDW01,OUT018,2000.52926
1839,FDL03,OUT046,2393.138204
1840,FDX22,OUT049,2534.321094
1841,FDJ21,OUT035,2579.162724000001
1842,FDR31,OUT045,2088.8609459999993
1843,FDG21,OUT035,1954.4226099999996
1844,FDS22,OUT027,1010.9307460000007
1845,FDK08,OUT035,1250.67201
1846,FDE17,OUT018,1769.5099759999998
1847,NCN30,OUT017,1276.4784180000001
1848,FDT50,OUT046,1329.2763579999994
1849,NCX42,OUT049,1854.0532600000006
1850,FDJ12,OUT035,2858.6655640000013
1851,NCA18,OUT027,2250.0244940000007
1852,FDP23,OUT019,484.28960399999994
1853,FDX12,OUT013,3006.48648
1854,FDN40,OUT018,2008.052799999999
1855,FDV48,OUT035,866.2457480000003
1856,NCY54,OUT013,2348.7160280000016
1857,FDL16,OUT010,81.5605
1858,FDR45,OUT018,2814.6029200000007
1859,FDJ52,OUT046,2476.602892000001
1860,DRG01,OUT017,874.9211220000003
1861,FDP52,OUT013,2317.4966659999995
1862,FDU58,OUT017,2543.3826319999994
1863,FDL02,OUT045,1464.4670480000007
1864,FDG28,OUT013,3522.0553679999985
1865,FDA19,OUT035,1563.657931999999
1866,FDW46,OUT027,1871.0245020000011
1867,NCD43,OUT049,1408.619744
1868,DRG39,OUT013,742.080706
1869,NCF55,OUT049,674.5685859999999
1870,FDJ07,OUT046,1262.4566700000005
1871,FDE08,OUT046,2332.2041880000006
1872,FDP56,OUT019,97.52638400000004
1873,FDT45,OUT045,699.9488820000001
1874,FDF17,OUT018,3008.583749999999
1875,FDX44,OUT046,1256.990452
1876,FDM28,OUT027,4203.475035999998
1877,FDI36,OUT049,2835.156166
1878,FDS07,OUT045,1466.0183619999991
1879,FDD36,OUT045,1801.7014060000004
1880,FDW11,OUT046,863.4360719999999
1881,FDN40,OUT049,1813.292983999999
1882,NCQ18,OUT049,1302.1716400000003
1883,NCQ54,OUT017,2292.6356940000005
1884,NCS42,OUT045,1361.8938999999993
1885,DRH39,OUT010,137.78065200000003
1886,FDC09,OUT027,2443.346181999998
1887,FDT08,OUT010,254.7617119999999
1888,FDC08,OUT035,3390.9460320000003
1889,FDT20,OUT017,593.4941200000004
1890,FDS35,OUT035,872.4043980000002
1891,FDX58,OUT018,2276.43678
1892,FDW58,OUT046,1384.6243120000006
1893,DRD27,OUT046,1107.445114
1894,FDH32,OUT019,244.6149199999999
1895,FDS26,OUT035,3818.416264000001
1896,FDQ31,OUT046,1134.543174
1897,FDP11,OUT018,2384.815704
1898,FDD58,OUT017,1349.5433099999998
1899,FDM33,OUT045,2679.811709999999
1900,FDZ16,OUT049,2769.3018879999995
1901,NCS29,OUT010,398.60114399999986
1902,NCM18,OUT019,152.25514399999997
1903,FDP11,OUT049,2842.1004600000015
1904,NCC42,OUT017,1787.6730000000002
1905,DRM23,OUT046,2266.809312000001
1906,NCN55,OUT027,4220.273170000002
1907,FDK46,OUT013,3681.6409699999977
1908,FDR01,OUT046,2611.067859999999
1909,NCA05,OUT045,2134.161977999999
1910,NCP43,OUT017,2744.8470540000003
1911,FDR12,OUT010,231.64513599999992
1912,FDQ01,OUT013,3147.869110000001
1913,FDM13,OUT046,2174.8290419999994
1914,FDQ19,OUT017,3093.0804279999998
1915,FDK56,OUT019,278.7038800000002
1916,NCX06,OUT010,502.186308
1917,FDO56,OUT027,2711.6569239999994
1918,FDU45,OUT045,1594.1116240000003
1919,FDI16,OUT019,99.15093600000002
1920,FDL32,OUT046,1513.7229320000004
1921,FDA07,OUT046,1535.8940719999998
1922,FDA14,OUT045,1828.7794920000001
1923,FDV46,OUT027,3415.8070039999984
1924,NCO07,OUT035,2986.359346
1925,NCP41,OUT046,1329.689154
1926,FDY60,OUT018,1716.6654300000002
1927,FDN38,OUT017,2926.0045760000003
1928,FDO15,OUT046,1118.8968739999991
1929,FDT60,OUT013,1978.7576
1930,FDA55,OUT035,2784.6818680000015
1931,FDE02,OUT010,209.01459399999996
1932,DRJ39,OUT049,2796.75948
1933,FDV34,OUT035,746.1021379999999
1934,FDS20,OUT027,3451.660333999998
1935,FDF02,OUT027,2747.6034660000005
1936,FDW40,OUT017,1735.767232000001
1937,NCB43,OUT046,2328.6954220000002
1938,FDR58,OUT017,1529.6222359999997
1939,DRJ59,OUT035,477.60497199999986
1940,NCD30,OUT017,1182.26106
1941,FDE14,OUT017,1350.7284339999992
1942,FDC28,OUT018,1322.6982539999995
1943,FDU16,OUT018,820.4919719999998
1944,NCD19,OUT035,731.387958
1945,FDU21,OUT046,645.6528919999997
1946,FDV59,OUT027,4106.254920000001
1947,FDU03,OUT045,3093.3001420000014
1948,FDC33,OUT010,531.5813780000003
1949,NCR42,OUT035,453.10353200000026
1950,DRH59,OUT035,828.1686460000002
1951,NCM31,OUT035,1999.6504039999993
1952,FDS50,OUT035,3032.1131220000007
1953,FDP39,OUT046,797.3088160000001
1954,FDQ55,OUT013,1271.4982340000001
1955,FDV36,OUT019,307.493072
1956,FDI05,OUT027,1742.7914219999998
1957,FDS45,OUT027,2685.0915040000004
1958,FDA39,OUT045,662.0049399999999
1959,FDC37,OUT010,233.3229520000001
1960,FDJ60,OUT027,3078.9721260000015
1961,DRQ35,OUT046,1374.3110700000004
1962,NCJ06,OUT046,1534.7089480000002
1963,NCY42,OUT018,1728.2503500000003
1964,DRM37,OUT049,2955.719230000001
1965,FDR14,OUT045,671.0797939999998
1966,FDE51,OUT049,619.4736360000002
1967,FDT33,OUT017,2042.9274040000005
1968,FDR08,OUT013,1643.8202519999995
1969,FDE36,OUT010,256.6459260000001
1970,FDL22,OUT019,193.28174000000007
1971,FDR44,OUT013,1889.3273439999998
1972,FDI56,OUT019,189.00064600000005
1973,FDE47,OUT010,303.990964
1974,FDV27,OUT010,173.37431999999993
1975,FDV10,OUT049,733.7848379999999
1976,FDC40,OUT045,873.2765960000003
1977,NCX41,OUT013,2737.3900939999994
1978,NCQ38,OUT027,2200.522263999999
1979,FDV12,OUT027,2670.1975580000003
1980,FDE52,OUT017,1372.420198
1981,FDG20,OUT027,4541.501695999999
1982,FDV16,OUT027,976.222592000001
1983,FDI32,OUT017,1731.2863980000004
1984,FDJ32,OUT049,907.4254779999997
1985,FDN39,OUT018,1653.7872780000002
1986,FDY34,OUT017,2028.552782
1987,FDC14,OUT035,600.6514699999994
1988,FDA55,OUT017,2775.9465720000003
1989,FDZ50,OUT010,362.5680479999999
1990,DRG13,OUT049,2337.517272
1991,FDP01,OUT013,2034.6981159999982
1992,NCG54,OUT017,2199.0441879999985
1993,FDM13,OUT045,2021.5552239999993
1994,NCO18,OUT027,3966.6366600000033
1995,NCW41,OUT013,2375.194894
1996,FDM52,OUT027,2500.4318739999985
1997,NCF55,OUT035,774.3387159999994
1998,FDT09,OUT046,2080.3320479999998
1999,NCM19,OUT035,1626.9222480000003
2000,FDW12,OUT018,1600.5365939999997
2001,FDP15,OUT019,507.93216200000063
2002,FDK36,OUT045,681.8990440000001
2003,FDZ25,OUT035,2694.3461239999974
2004,NCW06,OUT049,3236.4537999999993
2005,FDW60,OUT046,2692.1290099999997
2006,DRC49,OUT013,1703.0764519999998
2007,NCT17,OUT035,2764.6878939999997
2008,NCN06,OUT018,1804.4711340000013
2009,FDC45,OUT013,2479.0197460000018
2010,DRJ47,OUT019,272.50528200000014
2011,NCF06,OUT045,3365.7921079999996
2012,FDE21,OUT010,253.29695199999986
2013,DRG27,OUT013,795.3047580000001
2014,FDW40,OUT049,1729.8216380000003
2015,NCO53,OUT046,2622.0402440000007
2016,FDE23,OUT049,640.2665699999995
2017,FDQ16,OUT046,1328.1378399999999
2018,FDS26,OUT045,3060.209882000001
2019,FDZ13,OUT010,102.74625599999997
2020,FDS14,OUT049,2287.642193999998
2021,FDC10,OUT045,1672.5961280000008
2022,FDY16,OUT049,2551.478759999999
2023,FDJ20,OUT035,1714.621424
2024,FDV43,OUT035,678.8962859999998
2025,FDZ32,OUT027,2220.795874
2026,FDR23,OUT046,2143.756155999999
2027,FDN24,OUT035,728.8512600000005
2028,FDE34,OUT027,3494.1250579999987
2029,FDU31,OUT013,2774.2154920000007
2030,FDW33,OUT018,1261.8641079999998
2031,FDU26,OUT046,1466.8306379999997
2032,FDE20,OUT027,4324.9835360000025
2033,NCW05,OUT035,1635.391224
2034,FDB22,OUT018,1675.592227999999
2035,FDO56,OUT046,1418.4469520000002
2036,FDA19,OUT027,2549.208382
2037,DRI39,OUT045,739.850276
2038,FDH52,OUT018,764.5447980000004
2039,FDZ50,OUT035,2331.418544
2040,NCN42,OUT035,2216.7012039999995
2041,FDB53,OUT013,1637.808078
2042,DRG11,OUT017,1482.6433880000002
2043,DRK11,OUT027,2574.255778
2044,FDQ60,OUT017,1989.2838980000006
2045,FDT36,OUT017,554.9376420000001
2046,DRG25,OUT018,1849.8254300000006
2047,DRJ23,OUT046,2304.7532539999997
2048,FDG05,OUT035,1989.6034820000004
2049,NCK06,OUT018,1533.9699100000007
2050,FDU52,OUT017,2116.591515999999
2051,FDW07,OUT018,977.8005379999995
2052,NCM17,OUT045,645.0270399999998
2053,FDA22,OUT045,1940.6671819999995
2054,NCA41,OUT018,2591.373496
2055,FDF38,OUT035,529.57732
2056,FDH52,OUT046,937.6994040000004
2057,FDY58,OUT019,545.836156
2058,FDZ16,OUT045,2672.068456
2059,NCM18,OUT017,844.0479760000005
2060,FDA22,OUT018,1685.692414
2061,NCJ43,OUT035,2639.5774160000005
2062,FDI34,OUT027,4817.102947999998
2063,FDG56,OUT046,813.8339719999998
2064,FDS34,OUT046,1506.9184560000006
2065,DRC01,OUT035,985.8234279999997
2066,FDQ04,OUT035,718.2117760000001
2067,FDK04,OUT035,743.5321500000006
2068,FDT51,OUT049,1621.1630780000005
2069,FDV26,OUT017,2414.417172000001
2070,FDS04,OUT049,1779.8964560000009
2071,FDW43,OUT018,3144.6999019999994
2072,FDQ28,OUT010,233.16981800000002
2073,NCK06,OUT017,1902.3903400000008
2074,FDS23,OUT018,1556.7136380000004
2075,FDZ36,OUT019,470.1480119999997
2076,FDE56,OUT018,888.8429999999996
2077,FDW10,OUT027,4251.572428000005
2078,NCN14,OUT045,2962.4704420000007
2079,NCQ18,OUT045,1133.0517820000005
2080,FDW08,OUT017,1354.53681
2081,FDU43,OUT035,2569.535255999999
2082,FDR33,OUT010,221.2386819999999
2083,FDM24,OUT010,200.59222400000007
2084,NCZ05,OUT046,1907.124177999999
2085,NCV41,OUT035,1616.7288500000004
2086,FDV11,OUT018,1564.9695579999998
2087,NCY05,OUT035,563.3666700000003
2088,FDV44,OUT018,2398.943980000001
2089,FDW32,OUT049,1067.9165680000003
2090,NCU18,OUT027,3054.1843920000015
2091,NCC43,OUT035,3245.9747400000006
2092,FDW19,OUT013,1770.0026680000003
2093,FDN31,OUT035,2506.317546000002
2094,FDI48,OUT045,678.0773519999998
2095,FDS24,OUT017,1291.7851600000001
2096,FDF46,OUT049,1470.0730840000003
2097,DRG23,OUT017,1895.7523139999996
2098,FDG14,OUT018,1868.9472059999994
2099,NCY30,OUT049,2556.931661999998
2100,FDO28,OUT018,1370.1032140000004
2101,DRD24,OUT035,2445.882879999999
2102,FDI33,OUT049,1275.6794580000003
2103,FDN32,OUT046,2606.4605240000005
2104,FDR16,OUT045,2260.9169819999997
