,Item_Identifier,Outlet_Identifier,Unnamed 0
1441,FDA10,OUT046,1712.5641019999996
1442,FDA11,OUT013,1662.4559940000013
1443,NCM06,OUT046,1689.8736379999996
1444,NCT05,OUT035,3098.8928619999997
1445,NCQ02,OUT010,429.24126
1446,NCY06,OUT049,1758.7373319999992
1447,FDY56,OUT035,2876.222709999999
1448,FDL02,OUT035,1372.7664140000009
1449,NCI06,OUT035,2721.730478
1450,FDQ14,OUT045,1518.6565099999996
1451,FDQ12,OUT017,2641.19531
1452,FDP36,OUT046,673.1704060000001
1453,FDK21,OUT027,4343.199823999997
1454,FDO40,OUT045,1889.0144179999998
1455,NCK54,OUT019,312.02716999999984
1456,FDY09,OUT018,2131.3523020000002
1457,NCW30,OUT049,3514.8447540000006
1458,NCC55,OUT027,880.3806820000005
1459,FDE58,OUT018,1182.2344280000004
1460,FDR39,OUT013,2698.6072439999975
1461,FDU28,OUT049,2107.8562199999997
1462,FDH08,OUT017,3165.0933559999994
1463,FDG35,OUT045,2246.24275
1464,FDG22,OUT049,635.6592340000002
1465,FDC34,OUT035,1701.0857100000003
1466,FDP15,OUT018,2831.1879980000017
1467,FDK34,OUT010,451.55887599999994
1468,FDU45,OUT035,1537.685074000001
1469,FDQ04,OUT027,949.916834
1470,FDX22,OUT018,2786.000151999999
1471,FDB45,OUT017,1389.8441840000003
1472,NCH43,OUT027,4570.244281999999
1473,DRE60,OUT046,2594.8889200000003
1474,FDD17,OUT027,5058.435473999999
1475,NCM54,OUT017,1398.9523279999996
1476,NCH55,OUT013,1424.2727020000002
1477,NCT06,OUT017,1976.9998880000005
1478,FDA48,OUT027,4740.349524000001
1479,FDY58,OUT027,4949.989969999998
1480,FDO25,OUT045,2094.9729899999993
1481,FDN50,OUT045,1216.363336
1482,FDH35,OUT035,2117.2107099999994
1483,FDK09,OUT045,3119.0599440000015
1484,FDO16,OUT013,841.6111480000004
1485,FDW11,OUT045,875.3738660000001
1486,FDU47,OUT027,3130.7913399999998
1487,NCQ42,OUT010,295.561936
1488,FDK55,OUT027,2386.979554
1489,FDN08,OUT049,1472.0305360000002
1490,FDT57,OUT045,2841.2216040000003
1491,FDJ12,OUT018,2468.9062440000007
1492,DRL59,OUT017,836.184878
1493,NCN53,OUT046,641.7313300000001
1494,FDO51,OUT010,72.026244
1495,FDK56,OUT017,2750.0802420000005
1496,FDY12,OUT035,693.8035479999998
1497,FDU15,OUT035,684.3225559999998
1498,FDQ19,OUT046,2770.5269600000015
1499,DRF15,OUT045,2141.0862980000006
1500,DRE25,OUT019,225.333352
1501,FDK57,OUT018,1582.193804
1502,FDD33,OUT010,474.03628399999985
1503,FDR34,OUT027,4733.724813999998
1504,FDU04,OUT045,1568.9909899999996
1505,FDE35,OUT019,121.49518399999988
1506,NCD31,OUT035,2103.89471
1507,FDJ56,OUT035,1479.4808380000009
1508,NCU53,OUT046,1504.3750999999997
1509,FDD39,OUT035,2684.4323620000005
1510,NCU17,OUT019,240.06084800000005
1511,FDJ20,OUT046,1861.7432499999995
1512,NCW41,OUT018,2091.084718000001
1513,FDL52,OUT035,738.0060100000003
1514,FDS39,OUT035,2103.987922
1515,DRJ47,OUT045,1795.9622100000006
1516,FDP13,OUT010,64.09656600000002
1517,DRK39,OUT010,142.74086199999996
1518,FDF28,OUT010,260.78720199999987
1519,FDB09,OUT045,1537.0126160000002
1520,FDM51,OUT046,1363.8513519999992
1521,DRM49,OUT018,395.9912079999999
1522,DRF23,OUT013,2719.626550000001
1523,DRH01,OUT035,1844.8652200000004
1524,FDH12,OUT027,2473.000914000001
1525,FDA28,OUT019,245.3473
1526,FDW37,OUT018,1317.6182
1527,FDF02,OUT046,1449.6862880000006
1528,DRL37,OUT046,661.4656419999991
1529,NCF43,OUT046,1612.1148559999995
1530,FDH08,OUT010,536.6148260000001
1531,FDR34,OUT019,432.07091
1532,NCK19,OUT049,2669.9645280000022
1533,NCD55,OUT018,315.20303600000005
1534,FDT27,OUT049,2772.6175720000024
1535,FDQ57,OUT045,1772.532708
1536,FDA47,OUT035,2170.767662
1537,DRG15,OUT027,1966.8664119999992
1538,FDE05,OUT018,1710.2604339999996
1539,FDN46,OUT046,1587.8264719999995
1540,FDX27,OUT027,2305.2792360000003
1541,FDT51,OUT045,1495.5133020000003
1542,FDU33,OUT013,715.9014500000002
1543,FDJ16,OUT027,1630.6773600000013
1544,FDD20,OUT019,244.47510199999985
1545,FDT36,OUT049,522.213572
1546,DRF15,OUT027,2492.6353560000002
1547,FDN52,OUT010,159.14617400000006
1548,FDC22,OUT027,3610.640058
1549,FDX15,OUT045,1498.589298
1550,FDT13,OUT013,2281.110696
1551,FDU04,OUT017,1841.249926
1552,FDU31,OUT019,501.8800399999998
1553,FDW59,OUT027,1616.8753260000003
1554,NCO29,OUT046,2175.175258000001
1555,FDL15,OUT035,2281.6233619999994
1556,FDI41,OUT049,2279.839017999999
1557,FDQ48,OUT049,1230.671378
1558,DRI39,OUT013,780.8768720000004
1559,FDI08,OUT013,2912.3623339999986
1560,FDC21,OUT049,1359.0709080000006
1561,FDF58,OUT035,902.79151
1562,FDS08,OUT010,432.73005200000034
1563,FDE47,OUT045,1380.6295120000004
1564,NCP18,OUT019,357.1684099999999
1565,NCR41,OUT013,1137.0465819999997
1566,FDA27,OUT013,4118.146107999999
1567,FDA43,OUT035,2828.9242780000004
1568,FDA49,OUT045,957.9863300000003
1569,NCE55,OUT018,2274.6857259999992
1570,DRM49,OUT027,986.555808
1571,FDF22,OUT027,3909.4510979999995
1572,FDQ15,OUT018,867.5041100000001
1573,NCS54,OUT017,2273.0545159999997
1574,NCY05,OUT013,545.82284
1575,FDR45,OUT046,3138.3881180000003
1576,FDK57,OUT049,2299.892914000002
1577,FDF41,OUT010,435.106958
1578,FDV21,OUT046,1838.420276
1579,FDD51,OUT046,624.2341059999998
1580,FDF33,OUT046,1424.4990740000003
1581,FDA38,OUT046,2946.4779260000005
1582,FDR56,OUT045,2866.6684800000007
1583,NCN41,OUT017,1812.5672619999998
1584,FDC60,OUT027,1937.6244760000004
1585,FDB47,OUT045,2581.5928940000003
1586,DRH01,OUT013,2017.6602940000002
1587,FDW08,OUT046,1436.5766859999992
1588,FDF38,OUT027,737.633162
1589,FDY32,OUT017,2066.5100400000006
1590,FDG34,OUT049,1567.086802
1591,FDG47,OUT019,525.089828
1592,NCF18,OUT035,2902.495178
1593,FDL39,OUT019,337.18109399999986
1594,NCH55,OUT035,1758.6640939999988
1595,DRJ35,OUT049,829.98628
1596,FDS44,OUT035,2659.617996000001
1597,DRE01,OUT018,2599.602784000002
1598,FDY39,OUT013,2558.130101999999
1599,FDY32,OUT018,1988.205302
1600,FDR33,OUT027,2557.1780080000012
1601,NCP50,OUT049,1245.5919560000002
1602,FDZ47,OUT018,1341.706844
1603,FDU57,OUT049,2035.9964259999997
1604,FDY44,OUT013,2646.841294
1605,DRH59,OUT018,695.5679179999993
1606,FDB03,OUT027,4833.841160000004
1607,FDY46,OUT045,2998.4835640000006
1608,FDM39,OUT045,2634.2110680000005
1609,FDY36,OUT035,912.3790300000001
1610,NCM55,OUT035,2685.018266000001
1611,FDJ50,OUT010,117.74007199999998
1612,DRL60,OUT013,1862.1893360000004
1613,NCJ54,OUT049,2691.8826640000007
1614,FDX59,OUT017,494.46968600000014
1615,FDI07,OUT013,2654.31157
1616,DRF51,OUT010,75.97443800000005
1617,FDM14,OUT017,1581.8009819999993
1618,FDP21,OUT045,2189.063846
1619,FDE40,OUT035,858.5291259999993
1620,FDE05,OUT035,2152.1785259999997
1621,FDM13,OUT027,2728.28195
1622,FDC34,OUT027,2952.4634680000013
1623,NCI55,OUT018,1275.5263240000002
1624,NCE43,OUT018,1660.411988000001
1625,FDW58,OUT018,1285.9261199999999
1626,FDG60,OUT045,3053.984652000001
1627,FDV31,OUT017,2727.4829900000004
1628,FDR47,OUT013,2391.1807519999998
1629,FDM60,OUT019,81.24757400000003
1630,NCF06,OUT018,2560.613535999998
1631,NCN26,OUT027,1957.3254979999983
1632,FDQ59,OUT049,967.2409499999999
1633,FDF09,OUT046,647.5837119999998
1634,NCS06,OUT017,3491.255459999998
1635,FDT44,OUT046,1447.5290960000007
1636,FDI19,OUT017,3139.120498
1637,FDT22,OUT017,797.4686080000008
1638,NCF54,OUT027,3725.4372939999985
1639,DRG25,OUT045,2182.112894000001
1640,FDB59,OUT017,2928.6211700000013
1641,FDQ37,OUT017,2087.9021940000002
1642,FDP56,OUT035,598.2945380000001
1643,FDW44,OUT035,2275.6844259999984
1644,FDJ26,OUT010,448.070084
1645,FDU43,OUT018,3028.2847719999995
1646,FDW33,OUT045,1498.3362939999995
1647,NCX53,OUT027,2962.4105199999995
1648,FDN56,OUT010,258.14397600000007
1649,DRF15,OUT049,2440.8228000000004
1650,FDO33,OUT017,1523.3037940000004
1651,FDZ39,OUT010,205.88533400000003
1652,NCJ19,OUT017,576.096766
1653,FDU01,OUT035,2287.815302000001
1654,FDT12,OUT035,2396.646970000001
1655,NCM18,OUT018,670.8068160000003
1656,FDP19,OUT017,1739.0296519999997
1657,NCR42,OUT049,446.21250200000014
1658,FDN10,OUT046,1527.5316239999995
1659,FDG44,OUT017,776.4226700000004
1660,FDQ10,OUT046,2370.793956000001
1661,DRH13,OUT049,1165.3430819999999
1662,FDT52,OUT013,3228.1246420000007
1663,FDM56,OUT045,1742.0523840000003
1664,NCO43,OUT010,224.97382
1665,NCV29,OUT035,2929.9594280000006
1666,NCF06,OUT013,3296.895124
1667,FDO50,OUT035,1308.8962199999996
1668,FDT59,OUT013,2530.6325620000002
1669,FDX40,OUT027,959.4710640000003
1670,FDE50,OUT017,2611.420734000001
1671,FDX51,OUT017,2709.5663120000017
1672,NCD30,OUT018,1163.0660459999992
1673,FDK15,OUT013,1096.625864
1674,FDL12,OUT045,808.1214080000001
1675,FDK46,OUT017,3435.5612899999983
1676,DRH49,OUT010,128.91885399999998
1677,FDQ57,OUT046,1953.5703860000006
1678,FDY59,OUT017,1296.239362
1679,FDO09,OUT018,2638.1792360000004
1680,NCG30,OUT035,1537.56523
1681,FDM09,OUT017,1974.1835539999997
1682,NCN17,OUT027,2077.8552720000002
1683,NCS42,OUT013,993.4401799999988
1684,FDD02,OUT019,317.69978599999996
1685,FDE34,OUT013,2396.1276459999995
1686,FDU38,OUT045,2223.3125979999995
1687,FDB33,OUT046,2577.178639999999
1688,NCJ29,OUT017,1352.4928040000002
1689,FDZ27,OUT035,691.4799059999999
1690,FDI40,OUT013,1194.471832
1691,FDG22,OUT013,546.734986
1692,FDT51,OUT017,1578.8847779999996
1693,FDF20,OUT018,2250.5371600000017
1694,FDV50,OUT035,1734.1959440000003
1695,FDT02,OUT049,516.09487
1696,DRC49,OUT017,2050.0048580000007
1697,FDF26,OUT049,2116.185377999999
1698,FDV52,OUT035,1794.1645499999995
1699,FDX59,OUT049,563.3933020000001
1700,FDV25,OUT035,2388.664028
1701,FDW23,OUT027,972.0879740000007
1702,FDE53,OUT018,1125.6747179999998
1703,FDA19,OUT017,1433.7070879999997
1704,FDH22,OUT046,1817.780476
1705,NCO41,OUT013,1216.263466
1706,FDX12,OUT017,3285.916082
1707,FDF17,OUT013,2666.9218220000002
1708,FDS11,OUT045,2725.9383340000004
1709,FDR51,OUT035,1596.1955779999998
1710,FDT49,OUT010,230.80622799999986
1711,FDC56,OUT013,1560.442118
1712,FDR13,OUT027,2399.130404000002
1713,FDQ60,OUT035,1793.2723779999994
1714,FDN38,OUT049,3045.575598
1715,NCL29,OUT013,1709.6678720000002
1716,FDO13,OUT027,3221.9327020000014
1717,FDE26,OUT018,1669.6532919999997
1718,FDA31,OUT010,197.66270399999996
1719,FDX14,OUT035,1034.0406639999997
1720,FDA34,OUT045,1707.916818
1721,FDF26,OUT013,1999.956671999999
1722,FDE38,OUT045,2282.7751959999987
1723,DRI11,OUT046,1487.2906719999996
1724,FDQ60,OUT027,2883.619747999999
1725,FDL21,OUT027,957.0542100000001
1726,DRC12,OUT027,4213.302243999999
1727,FDC47,OUT046,2862.7069700000015
1728,FDE57,OUT045,1856.1172399999996
1729,FDT14,OUT045,1619.7116340000005
1730,NCZ53,OUT046,2535.219924
1731,FDE28,OUT018,2583.1242340000013
1732,FDR19,OUT035,1857.4288660000002
1733,NCF54,OUT019,298.41821799999985
1734,FDZ08,OUT046,1120.9541960000006
1735,NCJ05,OUT018,1720.2074860000005
1736,FDF59,OUT046,1545.428327999999
1737,NCO05,OUT035,1429.0464879999997
1738,FDW24,OUT018,746.0954800000001
1739,NCX42,OUT018,2076.6368580000003
1740,NCA53,OUT035,658.988866
1741,FDI45,OUT019,283.47766599999983
1742,FDG46,OUT046,1409.39873
1743,FDM20,OUT010,407.7825260000001
1744,FDW11,OUT010,225.56638200000015
1745,FDX08,OUT035,2668.92588
1746,NCK17,OUT035,701.7665160000001
1747,FDK32,OUT018,1786.5877460000006
1748,NCA42,OUT035,1936.2662439999992
1749,DRI01,OUT035,2049.5321400000003
1750,NCL55,OUT049,3341.9165199999993
1751,DRE25,OUT018,1013.6006039999997
1752,FDD14,OUT017,2618.2518420000015
1753,FDB10,OUT046,2459.651624000001
1754,DRN11,OUT035,1720.2807239999997
1755,FDP38,OUT018,653.2696439999999
1756,NCA30,OUT017,2425.4494780000014
1757,FDT15,OUT017,2805.121928000001
1758,NCP55,OUT018,611.8435679999998
1759,FDF12,OUT035,1884.6334539999996
1760,FDM21,OUT018,3237.6655560000004
1761,FDX56,OUT035,2389.755940000001
1762,FDF10,OUT017,1808.7855180000004
1763,FDT32,OUT045,2843.7982500000003
1764,FDM51,OUT018,1134.68965
1765,NCR50,OUT018,2159.968386
1766,FDI19,OUT049,2786.439580000001
1767,FDX21,OUT017,1381.5416579999996
1768,FDR31,OUT035,2034.1388440000003
1769,FDY02,OUT013,3025.122222
1770,NCA29,OUT045,1854.9787219999985
1771,NCX17,OUT046,3275.1034900000004
1772,FDM12,OUT045,2523.6350040000007
1773,FDI53,OUT027,3039.4835279999998
1774,NCU30,OUT049,1975.6216820000004
1775,FDC56,OUT027,2439.1782739999994
1776,FDK27,OUT018,1112.18561
1777,NCK18,OUT017,2049.791802
1778,FDB52,OUT019,565.7568919999998
1779,DRG25,OUT027,3891.687553999997
1780,FDZ13,OUT049,769.0589219999997
1781,FDB57,OUT019,445.61328199999997
1782,FDR40,OUT046,1021.8964719999997
1783,NCO14,OUT019,77.18619399999993
1784,NCN19,OUT045,3048.39859
1785,FDQ28,OUT019,271.14705000000015
1786,FDO13,OUT018,1893.9147060000014
1787,FDK48,OUT013,736.4613540000003
1788,FDU07,OUT018,1802.533655999999
1789,FDW20,OUT046,1792.520024
1790,FDV12,OUT010,233.3162939999999
1791,FDH24,OUT013,2423.119177999999
1792,FDV59,OUT049,2829.2771519999997
1793,FDK57,OUT045,1795.589362
1794,FDL16,OUT027,958.3325459999993
1795,NCQ17,OUT046,1509.788054
1796,FDJ15,OUT018,1966.2605340000016
1797,FDX24,OUT049,1041.1314340000008
1798,FDT47,OUT046,1896.3249019999996
1799,FDT10,OUT049,866.518726
1800,FDZ37,OUT018,1081.1859619999998
1801,FDW43,OUT027,4782.880827999999
1802,DRN36,OUT017,1327.585226
1803,FDJ14,OUT045,845.5726580000003
1804,FDA32,OUT013,2581.7593439999996
1805,FDJ38,OUT019,305.62217399999986
1806,FDQ57,OUT017,2110.672553999999
1807,NCQ41,OUT019,462.8242119999998
1808,FDG56,OUT049,810.884478
1809,DRC13,OUT027,2388.1913100000006
1810,FDV55,OUT035,2063.107802
1811,FDQ49,OUT045,2264.9051240000003
1812,FDE29,OUT010,134.35843999999994
1813,FDR03,OUT013,2715.9380179999994
1814,FDD45,OUT049,1108.9831120000003
1815,FDN38,OUT010,571.3163219999999
1816,FDT56,OUT046,766.156034
1817,FDT48,OUT045,3083.6393839999987
1818,FDU03,OUT049,2612.2396680000006
1819,FDC56,OUT010,182.00308799999996
1820,NCO43,OUT027,2166.3800400000005
1821,FDQ27,OUT017,1367.5931479999997
1822,FDR03,OUT046,3014.01002
1823,DRH23,OUT010,118.29934400000003
1824,FDG22,OUT045,617.3097859999996
1825,NCJ42,OUT013,1450.81149
1826,FDR24,OUT046,1406.023124
1827,FDW60,OUT035,2557.384406000001
1828,FDJ08,OUT013,2143.4432300000003
1829,DRL59,OUT018,679.7951159999998
1830,FDG60,OUT010,544.118392
1831,FDW27,OUT017,1951.7128039999984
1832,FDX14,OUT018,677.8443220000003
1833,FDC20,OUT013,745.849134
1834,NCS29,OUT018,2412.6528020000005
1835,FDJ56,OUT046,1396.9549280000003
1836,FDB20,OUT019,143.36671400000003
1837,FDL28,OUT027,5228.460819999997
1838,FDW01,OUT018,2078.0949600000004
1839,FDL03,OUT046,2307.1634500000005
1840,FDX22,OUT049,2403.531342
1841,FDJ21,OUT035,2544.947262
1842,FDR31,OUT045,1990.8884760000008
1843,FDG21,OUT035,2031.4290380000002
1844,FDS22,OUT027,961.4751220000005
1845,FDK08,OUT035,1269.7871279999997
1846,FDE17,OUT018,1710.0140880000006
1847,NCN30,OUT017,1326.2735999999998
1848,FDT50,OUT046,1437.6219919999994
1849,NCX42,OUT049,1881.0913980000007
1850,FDJ12,OUT035,2980.134116000001
1851,NCA18,OUT027,2227.726852
1852,FDP23,OUT019,487.805028
1853,FDX12,OUT013,3286.4820119999995
1854,FDN40,OUT018,1949.076235999999
1855,FDV48,OUT035,865.6997920000006
1856,NCY54,OUT013,2305.405738000002
1857,FDL16,OUT010,93.81121999999996
1858,FDR45,OUT018,2713.0750780000008
1859,FDJ52,OUT046,2523.1090219999996
1860,DRG01,OUT017,827.1100240000001
1861,FDP52,OUT013,2262.135395999999
1862,FDU58,OUT017,2630.6423800000007
1863,FDL02,OUT045,1474.820238000001
1864,FDG28,OUT013,3206.412904
1865,FDA19,OUT035,1633.0209759999998
1866,FDW46,OUT027,1920.1205940000027
1867,NCD43,OUT049,1315.2745839999998
1868,DRG39,OUT013,721.96023
1869,NCF55,OUT049,597.0428340000001
1870,FDJ07,OUT046,1290.6932480000005
1871,FDE08,OUT046,2328.462392
1872,FDP56,OUT019,91.94698
1873,FDT45,OUT045,652.910112
1874,FDF17,OUT018,2734.3340719999997
1875,FDX44,OUT046,1250.685326
1876,FDM28,OUT027,4269.908559999999
1877,FDI36,OUT049,2930.6585179999993
1878,FDS07,OUT045,1418.8996959999997
1879,FDD36,OUT045,1832.6943960000008
1880,FDW11,OUT046,785.2178880000002
1881,FDN40,OUT049,1997.7661899999991
1882,NCQ18,OUT049,1357.9723380000005
1883,NCQ54,OUT017,2217.8663540000016
1884,NCS42,OUT045,1234.905865999999
1885,DRH39,OUT010,131.56873800000002
1886,FDC09,OUT027,2590.408085999998
1887,FDT08,OUT010,244.395206
1888,FDC08,OUT035,3375.599342000002
1889,FDT20,OUT017,642.6900820000003
1890,FDS35,OUT035,892.6447179999997
1891,FDX58,OUT018,1992.8659019999998
1892,FDW58,OUT046,1410.5971700000002
1893,DRD27,OUT046,1115.028576
1894,FDH32,OUT019,222.84326000000013
1895,FDS26,OUT035,3840.3477159999998
1896,FDQ31,OUT046,1145.5288739999999
1897,FDP11,OUT018,2324.3477479999992
1898,FDD58,OUT017,1395.1705840000002
1899,FDM33,OUT045,2650.030476
1900,FDZ16,OUT049,2762.6505460000003
1901,NCS29,OUT010,391.31063399999994
1902,NCM18,OUT019,125.55656400000007
1903,FDP11,OUT049,2790.4610120000016
1904,NCC42,OUT017,1708.7157779999993
1905,DRM23,OUT046,2263.6800519999997
1906,NCN55,OUT027,3997.7961000000005
1907,FDK46,OUT013,3609.035479999998
1908,FDR01,OUT046,2882.8607359999996
1909,NCA05,OUT045,2013.6788099999997
1910,NCP43,OUT017,2733.6482980000005
1911,FDR12,OUT010,233.77569599999993
1912,FDQ01,OUT013,3209.4889000000003
1913,FDM13,OUT046,2139.81462
1914,FDQ19,OUT017,3207.005466000001
1915,FDK56,OUT019,317.52002
1916,NCX06,OUT010,494.4164219999998
1917,FDO56,OUT027,2605.621616000001
1918,FDU45,OUT045,1484.154754
1919,FDI16,OUT019,118.87859000000002
1920,FDL32,OUT046,1581.5746100000006
1921,FDA07,OUT046,1481.1986020000002
1922,FDA14,OUT045,1891.3780079999995
1923,FDV46,OUT027,3502.7471679999994
1924,NCO07,OUT035,2970.7396780000004
1925,NCP41,OUT046,1485.825912
1926,FDY60,OUT018,1576.8341139999998
1927,FDN38,OUT017,3030.9413139999983
1928,FDO15,OUT046,1157.812884
1929,FDT60,OUT013,1854.0665760000002
1930,FDA55,OUT035,2891.7025599999993
1931,FDE02,OUT010,215.62598800000004
1932,DRJ39,OUT049,2668.5530320000007
1933,FDV34,OUT035,834.2940060000001
1934,FDS20,OUT027,3593.7820019999986
1935,FDF02,OUT027,2730.0862680000005
1936,FDW40,OUT017,1796.0753960000004
1937,NCB43,OUT046,2416.2947280000008
1938,FDR58,OUT017,1580.129823999999
1939,DRJ59,OUT035,611.1844259999999
1940,NCD30,OUT017,1270.8058019999999
1941,FDE14,OUT017,1381.4218140000003
1942,FDC28,OUT018,1223.647188
1943,FDU16,OUT018,843.6018900000004
1944,NCD19,OUT035,716.7603319999997
1945,FDU21,OUT046,659.4149779999997
1946,FDV59,OUT027,4321.428163999999
1947,FDU03,OUT045,3119.7390600000012
1948,FDC33,OUT010,513.6647000000003
1949,NCR42,OUT035,570.7237600000001
1950,DRH59,OUT035,819.6064580000004
1951,NCM31,OUT035,1988.5914659999999
1952,FDS50,OUT035,2993.423483999999
1953,FDP39,OUT046,874.2420060000001
1954,FDQ55,OUT013,1411.689082
1955,FDV36,OUT019,276.73311200000006
1956,FDI05,OUT027,1769.6364780000004
1957,FDS45,OUT027,2860.915968
1958,FDA39,OUT045,580.9637639999997
1959,FDC37,OUT010,236.16591799999986
1960,FDJ60,OUT027,3399.0754500000003
1961,DRQ35,OUT046,1416.362998
1962,NCJ06,OUT046,1549.7493699999998
1963,NCY42,OUT018,1846.7294599999993
1964,DRM37,OUT049,2910.531384
1965,FDR14,OUT045,690.8207639999997
1966,FDE51,OUT049,615.6519440000002
1967,FDT33,OUT017,2062.9080620000004
1968,FDR08,OUT013,1798.8917300000003
1969,FDE36,OUT010,249.94132000000002
1970,FDL22,OUT019,193.71450999999996
1971,FDR44,OUT013,1894.1677100000006
1972,FDI56,OUT019,197.0102200000001
1973,FDE47,OUT010,307.8059979999999
1974,FDV27,OUT010,172.94155000000003
1975,FDV10,OUT049,715.8282120000002
1976,FDC40,OUT045,881.0531399999999
1977,NCX41,OUT013,2877.767366
1978,NCQ38,OUT027,2313.575103999998
1979,FDV12,OUT027,2693.3673980000017
1980,FDE52,OUT017,1348.5712419999995
1981,FDG20,OUT027,4571.549249999998
1982,FDV16,OUT027,970.230392000001
1983,FDI32,OUT017,1814.1518660000004
1984,FDJ32,OUT049,840.565842
1985,FDN39,OUT018,1646.5034260000011
1986,FDY34,OUT017,1989.2040020000006
1987,FDC14,OUT035,636.9841759999999
1988,FDA55,OUT017,2819.5298399999992
1989,FDZ50,OUT010,365.8104939999999
1990,DRG13,OUT049,2296.031274000001
1991,FDP01,OUT013,2027.3942899999984
1992,NCG54,OUT017,2027.3343679999996
1993,FDM13,OUT045,1929.9411439999997
1994,NCO18,OUT027,4197.276438000004
1995,NCW41,OUT013,2209.477274
1996,FDM52,OUT027,2499.0536679999996
1997,NCF55,OUT035,798.3075159999994
1998,FDT09,OUT046,1976.4339579999996
1999,NCM19,OUT035,1723.336745999999
2000,FDW12,OUT018,1613.7460660000004
2001,FDP15,OUT019,511.9602520000006
2002,FDK36,OUT045,720.2224920000003
2003,FDZ25,OUT035,2568.716321999998
2004,NCW06,OUT049,3202.9574020000005
2005,FDW60,OUT046,2789.3025199999997
2006,DRC49,OUT013,1994.397242000001
2007,NCT17,OUT035,2961.678139999999
2008,NCN06,OUT018,1958.8768120000013
2009,FDC45,OUT013,2466.1098839999995
2010,DRJ47,OUT019,287.62560000000013
2011,NCF06,OUT045,3134.220210000001
2012,FDE21,OUT010,270.78086
2013,DRG27,OUT013,747.2872619999999
2014,FDW40,OUT049,1767.7123159999992
2015,NCO53,OUT046,2996.5327699999993
2016,FDE23,OUT049,622.5562899999999
2017,FDQ16,OUT046,1355.0161859999996
2018,FDS26,OUT045,3334.412954
2019,FDZ13,OUT010,98.23878999999997
2020,FDS14,OUT049,2132.337685999999
2021,FDC10,OUT045,1635.7840459999998
2022,FDY16,OUT049,2698.960118
2023,FDJ20,OUT035,1733.516827999999
2024,FDV43,OUT035,753.1063540000001
2025,FDZ32,OUT027,2566.006515999999
2026,FDR23,OUT046,1927.211363999999
2027,FDN24,OUT035,728.4184899999999
2028,FDE34,OUT027,3608.0634120000004
2029,FDU31,OUT013,2218.9116600000007
2030,FDW33,OUT018,1158.9913500000002
2031,FDU26,OUT046,1478.562034
2032,FDE20,OUT027,4343.965494000001
2033,NCW05,OUT035,1429.5125479999995
2034,FDB22,OUT018,1536.9859840000001
2035,FDO56,OUT046,1314.2625679999996
2036,FDA19,OUT027,2623.8512200000005
2037,DRI39,OUT045,806.2238780000002
2038,FDH52,OUT018,755.4233380000005
2039,FDZ50,OUT035,2321.764444000001
2040,NCN42,OUT035,1994.5570340000006
2041,FDB53,OUT013,1680.7521779999986
2042,DRG11,OUT017,1592.4537819999996
2043,DRK11,OUT027,2630.762224
2044,FDQ60,OUT017,1851.5764840000002
2045,FDT36,OUT017,508.82433400000053
2046,DRG25,OUT018,2040.071122000002
2047,DRJ23,OUT046,2359.328879999999
2048,FDG05,OUT035,1813.6924639999997
2049,NCK06,OUT018,1479.1945440000002
2050,FDU52,OUT017,2028.5660979999975
2051,FDW07,OUT018,1111.1003560000004
2052,NCM17,OUT045,629.334134
2053,FDA22,OUT045,1790.5159660000008
2054,NCA41,OUT018,2531.8243439999997
2055,FDF38,OUT035,545.849472
2056,FDH52,OUT046,866.1591940000002
2057,FDY58,OUT019,477.6582359999999
2058,FDZ16,OUT045,2584.8220239999996
2059,NCM18,OUT017,809.6527480000003
2060,FDA22,OUT018,1723.5364860000002
2061,NCJ43,OUT035,2590.361480000001
2062,FDI34,OUT027,4596.989467999996
2063,FDG56,OUT046,772.7740859999999
2064,FDS34,OUT046,1479.2944140000002
2065,DRC01,OUT035,1015.3716320000004
2066,FDQ04,OUT035,679.3423720000002
2067,FDK04,OUT035,782.9808000000003
2068,FDT51,OUT049,1565.9349680000003
2069,FDV26,OUT017,2504.120406000001
2070,FDS04,OUT049,1589.5442360000004
2071,FDW43,OUT018,2984.361946
2072,FDQ28,OUT010,239.2818620000001
2073,NCK06,OUT017,1886.6574860000014
2074,FDS23,OUT018,1740.5743080000016
2075,FDZ36,OUT019,436.8580119999995
2076,FDE56,OUT018,846.7111760000003
2077,FDW10,OUT027,4234.994008000002
2078,NCN14,OUT045,2828.9442519999993
2079,NCQ18,OUT045,1136.2809120000006
2080,FDW08,OUT017,1422.6814400000005
2081,FDU43,OUT035,2624.843262000001
2082,FDR33,OUT010,219.4410219999999
2083,FDM24,OUT010,199.51362799999987
2084,NCZ05,OUT046,2065.9241359999983
2085,NCV41,OUT035,1835.517387999999
2086,FDV11,OUT018,1670.8583900000003
2087,NCY05,OUT035,660.8730800000005
2088,FDV44,OUT018,2365.720559999999
2089,FDW32,OUT049,1009.0465320000008
2090,NCU18,OUT027,3048.8579919999993
2091,NCC43,OUT035,3213.9364440000018
2092,FDW19,OUT013,1695.339856
2093,FDN31,OUT035,2391.5069940000017
2094,FDI48,OUT045,687.2986820000001
2095,FDS24,OUT017,1344.4699139999998
2096,FDF46,OUT049,1493.5957979999994
2097,DRG23,OUT017,1946.6327500000002
2098,FDG14,OUT018,1891.4712199999992
2099,NCY30,OUT049,2768.123422
2100,FDO28,OUT018,1412.4813840000002
